time_s,wheel_speed,raw_weight,velocity,pitch,roll,acc,acc_z
34:08.6,63,12803,4.4,6.4,0,-1.1,9.2
34:08.7,56,12804,4.2,6.4,0.2,-0.9,9.2
34:08.8,50,12779,4.1,6.4,0.3,-1,9.2
34:08.9,45,12777,4,6.4,0.3,-1,9.2
34:09.0,47,12765,3.9,6.4,0.3,-0.7,7.3
34:09.1,47,12830,3.8,6.5,0.3,-1,7.3
34:09.2,47,12849,3.7,6.6,0.3,-1,7.3
34:09.3,47,12887,3.6,6.8,0.4,-0.9,7.3
34:09.4,48,12736,3.5,7,0.4,-1,7.3
34:09.5,54,12609,3.4,7.2,0.3,-1,9.6
34:09.6,56,12816,3.3,7.4,0.3,-0.9,9.6
34:09.7,54,13025,3.2,7.5,0.2,-1.1,9.6
34:09.8,49,13079,3.2,7.7,0.2,-0.9,9.6
34:09.9,43,12956,3.1,7.7,0.2,-0.9,9.6
34:10.0,40,12759,2.9,7.8,0.2,-1.3,9.8
34:10.1,39,12837,2.8,7.8,0.2,-1.3,9.8
34:10.2,39,12786,2.7,7.9,0.1,-0.8,9.8
34:10.3,37,12826,2.6,8,0,-1.1,9.8
34:10.4,35,12907,2.5,8.1,-0.1,-1,9.8
34:10.5,31,12891,2.4,8.2,-0.2,-1.1,11.1
34:10.6,30,12836,2.3,8.4,-0.2,-1.2,11.1
34:10.7,33,12800,2.2,8.4,-0.3,-1.1,11.1
34:10.8,40,12473,2.1,8.5,-0.4,-1.1,11.1
34:10.9,45,12452,2,8.6,-0.4,-1,11.1
34:11.0,45,12556,1.8,8.6,-0.5,-1.1,11.1
34:11.1,40,12636,1.7,8.5,-0.6,-1,11.1
34:11.2,34,12676,1.6,8.4,-0.8,-0.9,11.1
34:11.3,31,12701,1.5,8.4,-0.9,-1.1,11.1
34:11.4,30,12554,1.4,8.3,-0.9,-1.1,11.1
34:11.5,27,12556,1.3,8.2,-0.7,-1,11.2
34:11.6,26,12625,1.2,8.2,-0.6,-0.9,11.2
34:11.7,27,12701,1.2,8.1,-0.4,-0.9,11.2
34:11.8,28,12683,1,8.2,-0.2,-1.1,11.2
34:11.9,25,12628,0.9,8.3,0,-1.1,11.2
34:12.1,24,12658,0.8,8.4,0.1,-0.9,8.3
34:12.2,23,12808,0.7,8.4,0.2,-0.9,8.3
34:12.3,13,12683,0.6,8.7,0.2,-1.1,8.3
34:12.4,2,12480,0.5,8.9,-0.2,-0.9,8.3
34:12.5,0,12456,0.4,9,-1,-1.4,8.3
34:12.6,0,12547,0.3,8.8,-2,-1,11.2
34:12.7,0,12599,0.2,8.4,-3.3,-0.9,11.2
34:12.8,0,12713,0.2,8,-4.5,-0.3,11.2
34:12.9,0,12678,0.2,7.5,-5.7,0.4,11.2
34:13.0,0,12552,0.3,6.8,-6.7,0.7,7.2
34:13.1,0,12611,0.5,5.3,-8.4,1.4,7.2
34:13.2,0,12485,0.7,4.6,-9,1.2,7.2
34:13.3,0,12544,0.8,3.9,-9.2,1.8,7.2
34:13.4,0,12623,0.9,3.2,-9.4,0.6,7.2
34:13.5,0,12492,1,2.5,-9.6,1.1,6.9
34:13.6,0,12484,1.2,2,-9.8,1.8,6.9
34:13.7,0,12467,1.3,1.6,-9.8,1,6.9
34:13.8,0,12581,1.5,1.4,-9.6,2,6.9
34:13.9,0,12414,1.5,1.4,-9.4,0,6.9
34:14.0,0,12496,1.6,1.6,-9.3,0.9,9.9
34:14.1,0,12647,1.7,1.8,-9.2,1.7,9.9
34:14.2,0,12879,1.9,2.1,-8.7,1.4,9.9
34:14.3,0,13014,2,2.3,-8,1.1,9.9
34:14.4,0,12810,2.1,2.7,-6.8,0.9,9.9
34:14.5,0,12956,2.2,3,-5.4,1,8
34:14.6,0,12849,2.2,3.3,-3.7,0.7,8
34:14.7,0,12739,2.3,3.5,-1.8,0.2,8
34:14.8,0,12643,2.2,3.7,0.2,-0.2,8
34:14.9,0,12643,2.2,3.8,2.3,-0.6,8
34:15.0,0,12823,2.1,3.8,4.3,-0.9,9.3
34:15.1,0,12823,2,3.9,6.1,-1,9.3
34:15.2,0,12586,1.8,4.1,7.3,-1.5,9.3
34:15.3,0,12488,1.7,4.1,8.2,-1.6,9.3
34:15.4,0,12574,1.6,4.1,8.9,-1.1,9.3
34:15.5,0,12716,1.4,3.8,9.2,-2.2,11.1
34:15.6,0,12523,1.2,3.8,9.1,-1.8,11.1
34:15.7,0,12523,1,3.7,8.5,-2,11.1
34:15.8,0,12570,0.9,3.6,7.8,-1.1,11.1
34:15.9,0,12741,0.7,3.5,7,-1.9,11.1
34:16.0,0,12878,0.5,3.3,6.5,-1.6,11.1
34:16.1,0,12878,0.4,3.2,5.7,-1.4,11.1
34:16.6,0,12445,0.1,5.3,2.7,0.7,6.3
34:16.7,0,12205,0.2,6.2,1.8,0.7,6.3
34:16.8,0,12192,0.3,7.3,0.9,1,6.3
34:16.9,0,12167,0.4,8.2,0,0.5,6.3
34:17.0,0,12188,0.5,8.9,-0.9,1.1,11.2
34:17.1,8,12418,0.6,9.5,-1.8,0.8,11.2
34:17.2,30,12441,0.6,10,-2.4,0.9,11.2
34:17.3,41,12668,0.8,10.3,-3,1.3,11.2
34:17.4,37,12796,0.9,10.3,-3.5,1.2,11.2
34:17.6,38,12895,1,10.2,-3.9,1.3,11.2
34:17.7,45,12821,1.1,9.9,-4.2,1.2,11.2
34:17.8,50,13018,1.2,9.6,-4.5,0.9,11.2
34:17.9,53,12936,1.3,9.4,-4.7,1.1,11.2
34:18.0,49,12999,1.4,9.1,-4.6,1.1,11.2
34:18.1,40,12903,1.5,8.8,-4.3,0.8,6.8
34:18.2,35,12927,1.6,8.7,-4,0.9,6.8
34:18.3,31,12686,1.7,8.7,-3.7,1.1,6.8
34:18.4,31,12544,1.8,8.7,-3.1,0.9,6.8
34:18.5,32,12278,1.9,8.7,-2.4,0.8,6.8
34:18.6,33,11917,2,8.9,-1.7,0.9,11.7
34:18.7,33,11845,2.1,8.8,-1.1,1,11.7
34:18.8,38,11678,2.2,9.1,-0.7,0.8,11.7
34:18.9,38,11479,2.2,9.1,-0.4,0.6,11.7
34:19.0,124,11341,2.3,9.2,-0.3,0.7,11.7
34:19.1,72,11507,2.5,9.6,-0.2,0.9,12.7
34:19.2,20,11415,2.6,9.9,-0.3,1,12.7
34:19.3,2,11468,2.7,10.2,-0.4,1,12.7
34:19.4,2,11415,2.7,10.4,-0.4,0.7,12.7
34:19.5,7,11527,2.8,10.7,-0.6,0.9,8.9
34:19.6,56,11799,2.9,10.7,-0.8,0.9,8.9
34:19.7,59,11988,3,11,-1,1.2,8.9
34:19.8,55,12123,3.2,11.2,-1.3,1.1,8.9
34:19.9,48,12039,3.3,11.3,-1.6,1.1,8.9
34:20.0,44,12105,3.4,11.3,-1.8,1.2,9.3
34:20.1,46,12195,3.5,11.1,-1.9,1.1,9.3
34:20.2,53,12575,3.6,11,-1.8,1.2,9.3
34:20.3,52,12511,3.7,10.8,-1.5,0.9,9.3
34:20.4,46,11920,3.8,10.8,-1.3,1,9.3
34:20.5,43,11271,3.9,10.8,-1.3,1.1,8.9
34:20.6,45,11240,4,10.8,-1.4,0.8,8.9
34:20.7,52,11261,4.1,10.9,-1.7,0.6,8.9
34:20.8,56,11506,4.2,10.8,-2,1.1,8.9
34:20.9,57,11592,4.3,10.8,-2.2,1.2,8.9
34:21.0,54,11559,4.4,10.8,-2.2,0.7,9.3
34:21.1,50,11498,4.4,10.9,-2.2,0.7,9.3
34:21.2,48,11226,4.5,11.2,-2.3,0.7,9.3
34:21.3,50,11414,4.6,11.5,-2.4,1,9.3
34:21.4,53,11556,4.7,11.5,-2.6,0.9,9.3
34:21.5,52,11416,4.8,11.6,-2.8,1.3,10.2
34:21.6,49,11507,5,11.6,-2.8,1.1,10.2
34:21.7,51,11637,5.1,11.6,-2.7,1,10.2
34:21.8,59,11695,5.1,11.7,-2.4,0.8,10.2
34:21.9,66,11650,5.2,12.1,-2.3,0.9,10.2
34:22.0,68,11676,5.3,12,-2,0.5,4.2
34:22.1,65,11673,5.4,12.2,-1.8,0.8,4.2
34:22.2,60,11606,5.5,12.5,-1.5,1,4.2
34:22.4,57,11481,5.5,12.6,-1.2,0.9,4.2
34:22.5,56,11534,5.6,12.9,-0.9,1,4.2
34:22.6,55,11710,5.8,13.2,-0.7,1.1,12.2
34:22.7,55,11650,5.9,13.6,-0.2,1.1,12.2
34:22.8,60,11540,5.9,13.7,0.4,0.8,12.2
34:22.9,72,11350,6,13.7,0.8,0.8,12.2
34:23.0,77,11614,6.2,13.8,1.2,1.4,12.2
34:23.1,74,11894,6.2,14,1.6,0.7,12.9
34:23.2,66,11477,6.3,14.2,1.8,0.6,12.9
34:23.3,63,11471,6.4,14.5,1.8,0.9,12.9
34:23.4,62,11656,6.5,14.7,1.8,0.9,12.9
34:23.5,61,11174,6.6,14.8,1.7,0.9,12.9
34:23.6,60,11321,6.7,15,1.5,1.2,7.3
34:23.7,68,11039,6.9,15.1,0.9,1.6,7.3
34:23.8,81,11335,7,15.1,0.5,1.2,7.3
34:23.9,88,11406,7.1,15.5,0.4,0.9,7.3
34:24.0,83,10872,7.2,15.6,0.2,0.5,4.9
34:24.1,74,10519,7.3,15.9,-0.1,0.9,4.9
34:24.2,67,10898,7.4,16,-0.2,1.1,4.9
34:24.3,70,11169,7.5,16,-0.5,1.3,4.9
34:24.4,76,11439,7.6,15.9,-0.9,0.9,4.9
34:24.5,84,11417,7.7,15.6,-1.3,0.8,7.4
34:24.6,89,11623,7.8,14.8,-1.5,0.8,7.4
34:24.7,87,11660,7.9,13.9,-1.6,0.8,7.4
34:24.8,83,11998,8,13.1,-1.8,1,7.4
34:24.9,80,11782,8,12,-2,0.3,7.4
34:25.0,77,11447,8,10.9,-2.1,0.2,12.2
34:25.1,78,11465,8,10.1,-2.2,0.2,12.2
34:25.2,88,11048,8.1,9.2,-2.3,0.2,12.2
34:25.3,94,10668,8,8.4,-2.1,-0.7,12.2
34:25.4,91,10781,8,8.1,-2.1,-0.3,12.2
34:25.5,85,11024,7.9,7.8,-1.8,-0.3,11.2
34:25.6,82,10773,7.9,7.7,-1.6,-0.2,11.2
34:25.7,79,10726,7.9,7.8,-1.4,-0.4,11.2
34:25.8,79,10539,7.8,8,-1.1,-0.3,11.2
34:25.9,86,10792,7.8,8.3,-1,-0.1,11.2
34:26.0,90,10639,7.8,8.7,-0.9,-0.6,5.5
34:26.1,87,10936,7.8,9.1,-0.8,0,5.5
34:26.2,84,11028,7.8,9.5,-0.7,0.1,5.5
34:26.3,80,11111,7.7,10,-0.5,-0.3,5.5
34:26.4,77,10934,7.8,10.3,-0.4,0.2,5.5
34:26.5,78,10831,7.8,10.7,-0.3,0.2,15.5
34:26.6,84,10782,7.8,11,-0.5,0.3,15.5
34:26.7,90,11050,7.8,11.1,-0.5,0.2,15.5
34:26.8,89,11069,7.8,11.3,-0.7,0,15.5
34:26.9,83,11088,7.8,11.2,-0.7,0.1,15.5
34:27.0,78,11122,7.9,11.2,-0.8,0.3,13.3
34:27.1,76,11103,7.9,11.2,-1,0.2,13.3
34:27.3,79,11099,8,11,-1.1,0.5,13.3
34:27.4,87,11068,8,10.7,-1.1,0.4,13.3
34:27.5,90,11148,8,10.2,-0.9,0.1,13.3
34:27.6,89,11300,8,9.8,-0.6,0,13.5
34:27.7,86,11055,8,9.5,-0.6,0.1,13.5
34:27.8,83,10619,8,9.3,-0.5,-0.4,13.5
34:27.9,77,10410,8,9.3,-0.3,0,13.5
34:28.0,79,10479,8,9.3,-0.1,0.1,13.5
34:28.1,88,10301,8,9.1,0.2,-0.3,9.6
34:28.2,94,10556,7.9,9.2,0.2,-0.2,9.6
34:28.3,89,10654,7.9,9.2,0,0,9.6
34:28.4,82,10686,7.9,9.2,-0.1,-0.2,9.6
34:28.5,79,10699,7.9,9.5,-0.3,0.2,8.2
34:28.6,79,10699,7.9,9.7,-0.3,-0.2,8.2
34:28.7,83,10698,7.9,9.8,-0.2,0.1,8.2
34:28.8,89,10874,7.9,10,-0.4,0.1,8.2
34:28.9,90,10604,8,9.9,-0.5,0.1,8.2
34:29.0,87,10718,8,9.9,-0.5,0.3,8.4
34:29.1,83,10970,7.9,9.9,-0.5,-0.4,8.4
34:29.2,81,10769,8,9.9,-0.6,0.3,8.4
34:29.3,79,10535,8,9.6,-0.9,0.2,8.4
34:29.4,80,10645,8,8.9,-0.9,0.2,8.4
34:29.5,87,10645,8,7.9,-0.8,-0.4,9.8
34:29.6,93,10833,7.9,6.8,-0.9,-0.4,9.8
34:29.7,90,10604,7.9,5.6,-0.8,-0.3,9.8
34:29.8,83,10719,7.8,4.5,-0.6,-0.6,9.8
34:29.9,80,10884,7.8,3.5,-0.5,-0.7,9.8
34:30.0,76,10603,7.7,2.4,-0.5,-0.8,7.6
34:30.1,81,10443,7.6,1.5,-0.6,-0.9,7.6
34:30.2,90,10555,7.5,0.6,-0.9,-1.4,7.6
34:30.3,93,10403,7.4,0,-1.1,-1.1,7.6
34:30.4,88,10403,7.2,-0.5,-1.3,-1.4,7.6
34:30.5,80,10505,7.1,-0.8,-1.5,-1.2,6.7
34:30.6,75,10583,7,-1,-1.7,-1.2,6.7
34:30.7,71,10302,6.8,-1.1,-2,-1.5,6.7
34:30.8,70,10537,6.7,-1,-2.2,-1.3,6.7
34:30.9,77,10158,6.6,-0.6,-2.5,-1,6.7
34:31.0,84,10050,6.4,-0.4,-2.7,-1.6,18.9
34:31.1,81,9961,6.3,-0.1,-2.8,-1.1,18.9
34:31.2,74,10236,6.2,0.1,-2.8,-1.3,18.9
34:31.3,68,9964,6.1,0.4,-2.8,-0.9,18.9
34:31.4,62,10327,6,0.6,-2.9,-1.1,18.9
34:31.5,56,10465,5.9,0.9,-3,-1.1,9
34:31.6,61,10681,5.8,1.3,-2.9,-0.9,9
34:31.7,74,10454,5.7,1.3,-2.7,-1.2,9
34:31.8,81,10445,5.6,1.4,-2.4,-0.6,9
34:32.0,77,10787,5.5,1.2,-2.3,-0.8,9
34:32.1,68,10798,5.4,1.3,-2.1,-0.8,6.1
34:32.2,61,10459,5.3,1.4,-1.6,-1,6.1
34:32.3,59,10231,5.3,1.4,-1.2,-0.9,6.1
34:32.4,58,9901,5.2,1.4,-1,-0.8,6.1
34:32.5,56,9982,5.1,1.5,-0.9,-0.6,6.1
34:32.6,57,10030,5,1.3,-0.9,-1,13.8
34:32.7,62,9866,4.9,1.2,-1.1,-1,13.8
34:32.8,64,10137,4.8,1,-1.2,-0.7,13.8
34:32.9,59,10119,4.8,0.8,-1.4,-0.8,13.8
34:33.0,56,10302,4.7,0.5,-1.5,-1,13.8
34:33.1,57,10391,4.6,0.2,-1.5,-0.8,3.2
34:33.2,54,10931,4.4,-0.4,-1.5,-1.1,3.2
34:33.3,50,10627,4.2,-0.6,-1.6,-1.2,3.2
34:33.4,47,10467,4.1,-0.8,-1.7,-1.1,3.2
34:33.5,48,10257,4,-0.6,-1.9,-0.9,11.9
34:33.6,50,10455,3.9,-0.7,-2.1,-1.1,11.9
34:33.7,57,10165,3.8,-0.7,-1.9,-1.1,11.9
34:33.8,55,9999,3.7,-0.7,-1.5,-0.9,11.9
34:33.9,53,10304,3.6,-0.6,-1.2,-1.1,11.9
34:34.0,50,10354,3.5,-0.5,-1.1,-0.9,12.1
34:34.1,45,10273,3.4,-0.6,-0.9,-1.1,12.1
34:34.2,41,10183,3.3,-0.4,-0.8,-1.1,12.1
34:34.3,44,10306,3.2,-0.5,-0.7,-1.1,12.1
34:34.4,45,10403,3.1,-0.5,-0.9,-1.2,12.1
34:34.5,44,10511,3,-0.5,-0.9,-0.6,6.6
34:34.6,41,10784,2.9,-0.7,-1.1,-1.3,6.6
34:34.7,37,10960,2.8,-0.7,-1.5,-0.9,6.6
34:34.8,39,11006,2.7,-0.9,-1.7,-0.8,6.6
34:34.9,46,10674,2.6,-0.9,-1.7,-0.9,6.6
34:35.0,50,10629,2.6,-0.8,-1.6,-0.8,12.3
34:35.1,46,10589,2.5,-0.8,-1.7,-0.8,12.3
34:35.2,41,10589,2.4,-1,-1.7,-0.9,12.3
34:35.3,35,10563,2.3,-1.3,-1.7,-0.9,12.3
34:35.4,30,10748,2.2,-1.6,-1.7,-0.8,12.3
34:35.5,30,10465,2.1,-2,-1.6,-1,9.7
34:35.6,33,10618,2,-2.3,-1.6,-0.9,9.7
34:35.7,36,10816,1.9,-2.5,-1.8,-1,9.7
34:35.8,35,10703,1.8,-2.6,-1.9,-1,9.7
34:35.9,31,10570,1.7,-3,-2,-0.9,9.7
34:36.0,31,10405,1.6,-3.2,-2,-1,11.5
34:36.1,30,10681,1.5,-3.4,-1.9,-1.2,11.5
34:36.2,28,10564,1.4,-3.6,-1.9,-0.9,11.5
34:36.3,27,10764,1.3,-3.8,-1.8,-1.2,11.5
34:36.5,28,10789,1.2,-3.8,-1.6,-1.2,11.5
34:36.6,30,10745,1,-3.7,-1.5,-1.4,12.8
34:36.7,31,10823,0.9,-3.7,-1.3,-0.9,12.8
34:36.8,31,10677,0.8,-3.6,-1.3,-1.1,12.8
34:36.9,31,10840,0.7,-3.6,-1.3,-1.1,12.8
34:37.0,29,10743,0.6,-3.5,-1.5,-1.1,12.8
34:37.1,24,10925,0.5,-3.4,-1.5,-1.1,8.1
34:37.2,9,11032,0.4,-3.3,-1.6,-0.8,8.1
34:37.3,0,11152,0.3,-2.8,-1.8,-0.7,8.1
34:37.4,0,10927,0.3,-2.1,-2.3,-0.6,8.1
34:37.5,0,10761,0.3,-0.4,-3.7,0.1,10.6
34:37.6,0,10869,0.3,0.3,-4.5,0.1,10.6
34:37.7,0,10953,0.3,1.1,-5.3,0.7,10.6
34:37.8,0,10914,0.4,1.8,-6,0.9,10.6
34:37.9,0,10926,0.5,2.6,-6.7,1,10.6
34:38.0,0,10758,0.6,3.2,-7.3,0.8,6.5
34:38.1,0,10801,0.7,3.6,-7.7,1.2,6.5
34:38.2,0,10972,0.9,4,-8,1.5,6.5
34:38.3,0,11118,1,4.3,-8.2,1.2,6.5
34:38.4,0,11150,1.1,4.5,-8.1,1.1,6.5
34:38.5,0,11178,1.2,4.6,-8.1,1.1,9.2
34:38.6,0,11138,1.4,4.5,-7.8,1.7,9.2
34:38.7,0,11175,1.5,4.4,-7.6,0.9,9.2
34:38.8,0,11205,1.6,4.3,-7.4,0.8,9.2
34:38.9,0,11140,1.7,4.1,-7.3,1,9.2
34:39.0,0,11101,1.8,3.8,-7.2,1.5,7.5
34:39.1,0,11086,2,3.6,-7.1,1.4,7.5
34:39.2,0,11108,2,3.3,-6.7,0.6,7.5
34:39.3,0,11150,2.1,3.1,-6.1,0.8,7.5
34:39.4,0,11133,2.2,2.8,-5,1.1,7.5
34:39.5,0,11044,2.3,2.6,-3.6,0.6,8.5
34:39.6,0,11007,2.3,2.3,-1.7,0,8.5
34:39.7,0,10889,2.2,2,0.5,-0.6,8.5
34:39.8,0,10809,2.1,1.7,2.4,-0.6,8.5
34:39.9,0,10618,2.1,1.5,4.3,-0.6,8.5
34:40.0,0,10572,2,1.2,6.1,-0.9,11.1
34:40.1,0,10684,1.8,0.9,7.6,-1.4,11.1
34:40.2,0,10888,1.7,0.8,8.6,-1.7,11.1
34:40.3,0,10914,1.5,0.5,9.3,-1.6,11.1
34:40.4,0,11028,1.3,0.4,9.6,-2.1,11.1
34:40.5,0,10990,1.1,0.3,9.5,-1.9,10.8
34:40.6,0,11011,0.9,0.2,9.2,-2,10.8
34:40.7,0,11258,0.8,0.2,8.6,-1.5,10.8
34:40.8,0,11264,0.6,0.1,7.9,-1.7,10.8
34:40.9,0,11312,0.4,0,7,-1.7,10.8
34:41.0,0,11280,0.3,0,6.1,-1.6,12.3
34:41.4,0,11040,0.1,-0.9,2.7,0.5,12.3
34:41.5,0,11084,0.1,-1.7,1.7,0.2,8.2
34:41.6,0,11144,0.2,-2.6,0.8,0.3,8.2
34:41.7,5,11075,0.3,-3.5,-0.1,0.9,8.2
34:41.8,24,10977,0.3,-4.3,-0.8,0.5,8.2
34:41.9,39,11010,0.4,-5.1,-1.4,0.7,8.2
34:42.0,47,11041,0.5,-5.7,-1.9,1.2,10.3
34:42.1,45,11121,0.6,-6.1,-2.5,1,10.3
34:42.2,39,11178,0.7,-6.4,-3,0.7,10.3
34:42.3,37,10977,0.8,-6.7,-3.2,1.3,10.3
34:42.4,34,10732,0.9,-6.9,-3.5,1.2,10.3
34:42.5,35,10758,1,-7.2,-3.5,1.2,11.4
34:42.6,34,10948,1.2,-7.2,-3.5,1.4,11.4
34:42.7,33,11093,1.3,-7.1,-3.5,1.2,11.4
34:42.8,34,11048,1.4,-7,-3.4,1.2,11.4
34:42.9,39,10947,1.5,-6.9,-3.1,1.1,11.4
34:43.0,41,10909,1.7,-6.8,-2.7,1.5,10.9
34:43.1,42,11066,1.8,-6.5,-2.1,1.4,10.9
34:43.2,43,11038,1.9,-6.1,-1.6,1.2,10.9
34:43.4,42,11020,2,-5.8,-1.2,0.9,10.9
34:43.5,40,10837,2.1,-5.5,-0.8,1,10.9
34:43.6,34,10786,2.2,-5.2,-0.6,1.1,10.2
34:43.7,30,10751,2.3,-5,-0.4,0.7,10.2
34:43.8,31,10775,2.4,-4.9,-0.2,0.8,10.2
34:43.9,33,10823,2.5,-4.9,-0.1,0.9,10.2
34:44.0,34,10819,2.5,-4.9,-0.1,0.8,10.2
34:44.1,30,10772,2.6,-5,-0.2,0.6,8.2
34:44.2,28,10791,2.7,-5.2,-0.2,1.1,8.2
34:44.3,33,10786,2.8,-5.3,-0.2,0.9,8.2
34:44.4,37,10726,2.9,-5.5,-0.3,0.7,8.2
34:44.5,36,10629,3,-5.6,-0.4,1.1,8.2
34:44.6,44,10591,3,-5.6,-0.5,0.7,7.4
34:44.7,50,10548,3.1,-5.7,-0.5,1,7.4
34:44.8,51,10653,3.2,-5.8,-0.5,1,7.4
34:44.9,47,10799,3.4,-6,-0.4,0.9,7.4
34:45.0,43,10827,3.5,-6.1,-0.5,0.9,10.7
34:45.1,37,10806,3.6,-6.3,-0.6,0.8,10.7
34:45.2,33,10587,3.7,-6.4,-0.9,1.1,10.7
34:45.3,34,10614,3.8,-6.6,-1,0.8,10.7
34:45.4,38,10705,3.9,-6.7,-1.2,1.1,10.7
34:45.5,43,10812,4,-6.9,-1.3,1,9.4
34:45.6,47,10722,4.1,-7.1,-1.4,1,9.4
34:45.7,47,10776,4.2,-7.4,-1.5,1,9.4
34:45.8,45,10794,4.3,-7.7,-1.5,1,9.4
34:45.9,44,10702,4.4,-7.9,-1.7,1,9.4
34:46.0,44,10799,4.5,-8,-1.8,1.2,14.1
34:46.1,44,10622,4.6,-8.1,-2,1.2,14.1
34:46.2,44,10449,4.8,-8.1,-2.1,1.2,14.1
34:46.3,44,10577,4.9,-8,-2.3,1,14.1
34:46.4,44,10567,5,-7.8,-2.3,1.1,14.1
34:46.5,44,10469,5.1,-7.6,-2.3,1,13.2
34:46.6,44,10516,5.2,-7.4,-2.3,1,13.2
34:46.7,44,10578,5.2,-7.4,-2.2,0.9,13.2
34:46.8,44,10485,5.4,-7.4,-2,1.3,13.2
34:46.9,44,10490,5.4,-7.4,-1.8,0,13.2
34:47.0,44,10471,5.5,-7.4,-1.5,1.1,5.7
34:47.1,44,10694,5.6,-7.4,-1.3,0.8,5.7
34:47.2,44,10359,5.7,-7.4,-1.2,1,5.7
34:47.3,44,10516,5.8,-7.4,-1.1,0.9,5.7
34:47.4,44,10568,5.8,-7.5,-1,0.8,5.7
34:47.5,44,10459,5.9,-7.8,-0.9,0.7,6.3
34:47.6,44,10386,6,-8.1,-0.8,1.1,6.3
34:47.7,44,10449,6.1,-8.3,-0.8,1.1,6.3
34:47.8,44,10303,6.2,-8.6,-0.9,1,6.3
34:47.9,44,10312,6.3,-8.6,-0.9,1,6.3
34:48.0,44,10172,6.4,-8.7,-0.6,1,11.4
34:48.1,44,10430,6.5,-8.7,-0.5,0.9,11.4
34:48.3,44,10496,6.6,-8.9,-0.4,0.9,11.4
34:48.4,44,10590,6.7,-9,-0.4,1.1,11.4
34:48.5,48,10415,6.8,-8.9,-0.4,1.1,11.4
34:48.6,127,10604,6.9,-8.7,-0.5,0.8,11.5
34:48.7,213,10782,7,-8.6,-0.6,1.2,11.5
34:48.8,207,10735,7.1,-8.8,-0.6,1,11.5
34:48.9,154,10294,7.2,-9.2,-0.6,0.8,11.5
34:49.0,109,9896,7.3,-9.5,-0.7,1,11.5
34:49.1,82,9770,7.4,-9.5,-0.8,1,8.6
34:49.2,74,9630,7.6,-9.6,-0.9,1.3,8.6
34:49.3,73,9586,7.7,-9.7,-1,1,8.6
34:49.4,71,9817,7.8,-9.4,-1.2,1,8.6
34:49.5,76,9572,7.8,-8.8,-1.4,0.7,8.6
34:49.6,87,9485,7.9,-7.9,-1.4,1.1,11.6
34:49.7,93,9564,8,-7,-1.3,0.8,11.6
34:49.8,90,10167,8,-5.9,-1.2,0.4,11.6
34:49.9,80,9932,8.1,-4.1,-1,0.4,11.6
34:50.0,76,9934,8.1,-3.2,-1.1,0.2,13.3
34:50.1,77,9722,8.1,-2.5,-1,-0.2,13.3
34:50.2,82,9959,8.1,-1.9,-1,-0.1,13.3
34:50.3,93,9842,8.1,-1.4,-0.9,-0.3,13.3
34:50.4,98,9656,8,-0.9,-0.9,-0.3,13.3
34:50.5,93,9646,8,-0.7,-0.8,-0.5,9.4
34:50.6,84,9711,8,-0.7,-0.7,-0.3,9.4
34:50.7,80,9765,7.9,-0.7,-0.5,-0.5,9.4
34:50.8,79,9390,7.9,-1,-0.4,-0.5,9.4
34:50.9,84,9336,7.8,-1.3,-0.3,-0.3,9.4
34:51.0,88,9312,7.8,-1.8,-0.2,-0.3,8.4
34:51.1,89,9206,7.8,-2.5,-0.2,-0.4,8.4
34:51.2,86,9299,7.8,-3.1,-0.2,-0.1,8.4
34:51.3,80,8969,7.8,-3.6,-0.2,0,8.4
34:51.4,76,9296,7.8,-4.2,-0.2,0.1,8.4
34:51.5,82,9029,7.8,-4.5,0,0.2,11.1
34:51.6,89,9238,7.8,-4.9,0.1,0,11.1
34:51.7,91,9374,7.8,-5.1,0.3,0.2,11.1
34:51.8,81,9733,7.8,-5.2,0.3,0.3,11.1
34:51.9,76,10069,7.9,-5.1,0.4,0.3,11.1
34:52.0,78,10133,7.9,-5,0.3,0.2,4.1
34:52.1,79,9904,7.9,-4.8,0,0.3,4.1
34:52.2,84,9915,7.9,-4.6,-0.1,0.1,4.1
34:52.3,92,9554,8,-4.5,-0.3,0.3,4.1
34:52.4,96,9404,8,-4.5,-0.6,0,4.1
34:52.5,90,9216,8,-4.4,-0.8,0.2,10.6
34:52.6,84,9226,8,-4.2,-1,0.3,10.6
34:52.7,79,9554,8,-3.9,-1.1,0.1,10.6
34:52.8,78,9501,8,-3.4,-1.2,0.1,10.6
34:52.9,82,9184,8,-3.2,-1.1,-0.1,10.6
34:53.1,90,9263,8,-2.9,-1.1,0,10
34:53.2,91,8947,8,-2.8,-1.1,0,10
34:53.3,88,8848,8,-2.7,-1.1,-0.2,10
34:53.4,83,9095,8,-2.5,-1.2,0,10
34:53.5,77,9095,8,-2.4,-1.1,-0.1,10
34:53.6,76,9001,8,-2.4,-1.1,0,15.6
34:53.7,84,9027,8,-2.5,-1,-0.1,15.6
34:53.8,93,9308,8,-2.5,-1.1,-0.1,15.6
34:53.9,92,9234,8,-2.6,-1.1,-0.2,15.6
34:54.0,84,9123,7.9,-2.8,-1,-0.2,15.6
34:54.1,81,9230,7.9,-3.1,-1.1,0,11.6
34:54.2,79,9201,7.9,-3.3,-1.1,0.1,11.6
34:54.3,78,9201,7.9,-3.2,-1,-0.2,11.6
34:54.4,84,9399,7.9,-2.9,-0.6,0,11.6
